Choices: Stories You Play,"This app is great, but it could be better. I hate how I can't actually make choices because I dont have diamonds. So, I have to wear the same outfit throughout the whole story and wait for a free key to continue, which the wait is 2 to 3 hours! The only way to get keys and diamonds is to pay actual",1
Choices: Stories You Play,"It's fun BUT it costs way too much in gems to have the best outfits, the best responses, best actions, etc. I also dislike that I have to wait almost 2 1/2 hrs before I get anymore keys to unlock the next chapter. I'm on ""The Royal Romance"" and am really getting into it. I do enjoy the storyline but",0
Choices: Stories You Play,"Very interesting stories, especially with how your choices change what is said and done, rather than everything still going in the same direction as if it was merely a novel. Plus, very well done images. Perfect to grab to view for yourself or share with others through screenshots or emailing them,",0
Choices: Stories You Play,I don't appreciate having to wait 2+ hours just for 1 key. The game is fun but it takes away the option of the story going the way you'll like it too. How is it possible to only get 2gems after each chapter but hv to pay 25-30 gems to sway and intense your story. It's almost as if the developers are,0
Choices: Stories You Play,Absolute R-U-B-B-I-S-H!!!!! I can't stand it when you have to pay real money to get further+get results in a game-its ludicrous!! I have better choices with my money and my time and its certainly not with this app.,1
Choices: Stories You Play,"I really like the app... it is so entertaining... however, I think you should allow us to win a great amount of diamonds after the completion of books... diamonds number is so less that we suffer to open most of the special scenes... I think we should be gaining a constant amount of diamonds everyda",1
Choices: Stories You Play,"i love this app but since around a week ago, everytime i try to play a story, theres a caption that appears saying ""Network error: Hmm we are having trouble making a connection with our server. Please make sure you have a good connection and try again"". I do have good connection and i have wifi so W",0
Disney Heroes: Battle Mode,"This game is infuriatingly hard for no good reason. As soon as I reached Chapter 4, no matter what I did, I would always lose the battle. I can't make my team any stronger or upgrade any skills without going back to earlier chapters to grind. The game doesn't allow or require any strategy at all, so",1
Disney Heroes: Battle Mode,"Woo! This game is really great, but is there any way to report people that are mega creepy in the chat? We had some issues with people trolling for booty in the chat and there are quite a few people that are underage. So it was kind of creepy. Other than that the game is pretty good there's a lot of",0
Disney Heroes: Battle Mode,"This game is a lot of fun. You can play for free which really is in the best interest of the Disney company as it keeps Disney in mind. Makes me want to go play at the parks. The characters are a blast, and a lot of storylines have been built in, so many ways to play. Great game! review update: now",1
Disney Heroes: Battle Mode,Fun game with enough to keep you coming back. Has ads but they're non intrusive and optional. The ads dont try to trick you like they do in a lot of other free games lately. Also easy to earn premium currency as well. Nothing feels like it's being kept out of your reach because you dont spend money.,0
Disney Heroes: Battle Mode,I love this game I just wish it didnt cost so much ! To keep up I have to spend real money too much!! I think I'm upto $30 a month I guess sometimes more sometimes less. I wouldn't have bought a game for that.. you know.. so over all I love this game it's just too expensive.,0
Disney Heroes: Battle Mode,Best game ever. totally in love with it. diversity of things to do. And to go off what others say.. I am one of the top players in my server and i never spent money to level hero's. I struggle sometimes to keep up.. but I do keep up. you do not HAVE to spend money to level up. it helps... but hard w,0
